PWEIGHT,PATTCRLM,PEFATINC,PEXMG1A,PWARRIF,
882.9212,7000,66775,425,0,
563.2024,999996,51100,99996,0,
485.6295,5750,42500,450,0,
942.6784,21000,94875,99996,0,
853.0848,2500,5500,99996,0,
1367.8951,30000,74800,99996,0,
447.6148,21000,59625,99996,14000,
269.3553,45000,57025,99996,0,
2174.6252,15000,101900,99996,0,
952.6107,105000,296300,2500,0,
426.4851,230000,196725,99996,0,
1100.0985,4400,51500,800,0,
1150.855,5000,25250,99996,15000,
4268.9446,67500,232575,675,0,
1635.6211,10000,12300,99996,0,
833.7312,30000,81800,99996,0,
1062.5197,1550,54500,99996,0,
1475.836,5000,29875,99996,0,
916.8158,3400,48325,550,0,
4142.9815,999996,40800,99996,0,
1105.2979,72500,117675,525,0,
953.1794,3000,62650,99996,0,
1467.5946,4000,101475,125,0,
356.6275,24000,136475,99996,0,
819.2341,34000,104400,450,0,
693.9314,82500,168200,1250,0,
857.8569,80000,229700,99996,0,
446.2297,25000,46200,99996,200000,
527.6157,30000,112350,99996,0,
1339.6844,34000,34075,99996,0,
2671.0505,20000,96325,99996,0,
2883.4433,450,41050,950,0,
385.0463,999996,24000,99996,0,
2001.8338,40000,48900,99996,0,
643.0704,20000,47825,1300,0,
528.3886,55000,7000,99996,0,
1087.1022,12500,118075,625,0,
731.896,950,72500,99996,0,
359.1328,2900,39000,99996,0,
451.3878,5000,84275,775,0,
1629.1201,10000,63175,99996,5000,
1448.4026,4000,44825,99996,0,
493.2309,999996,15000,99996,0,
178.6006,17000,60825,300,0,
1380.1542,27000,74500,550,0,
721.1389,41000,106400,99996,0,
1830.0212,999996,42675,99996,0,
1186.7928,19000,148200,725,0,
1238.381,9500,10000,99996,0,
1289.0311,7000,86575,99996,0,
2270.525,7000,74075,1250,0,
1902.1142,47500,226925,1300,0,
436.0286,67500,136550,99996,0,
603.5143,15000,132075,700,0,
1224.9285,1000,49750,99996,0,
1187.5642,31000,108500,800,0,
1899.6135,17500,44325,99996,0,
1564.6348,10500,85650,99996,0,
3682.3617,33000,73150,650,0,
1216.4082,21000,168650,300,0,
2232.7866,850,41775,99996,0,
561.7987,9500,140375,99996,525000,
848.4193,10500,111375,1000,0,
194.0943,450,54275,99996,0,
887.3754,475,48500,99996,0,
997.6007,19000,104300,1150,0,
324.7289,30000,87000,99996,0,
914.87,18500,177375,99996,0,
878.0559,36000,123875,800,0,
2225.038,2900,73425,99996,0,
205.2177,999996,14000,99996,0,
1143.4159,2900,37000,99996,0,
3934.4376,25000,9000,525,0,
1721.109,30000,135450,500,0,
423.4648,67500,468575,99996,0,
762.1257,29000,156200,325,0,
307.3968,15000,75675,350,0,
547.3251,52500,52300,99996,40000,
1086.8007,1450,27000,99996,0,
800.5828,19000,78350,99996,500000,
1434.5567,999996,14500,99996,0,
970.5225,24000,91925,99996,0,
3222.9714,29000,120450,1350,0,
848.4326,15000,50275,99996,0,
2665.9522,9000,45025,99996,0,
968.2113,80000,124525,5250,0,
839.7619,999996,34650,99996,0,
867.4858,10000,275075,2500,0,
2480.6351,5000,31150,99996,0,
1357.0767,40000,144300,825,0,
687.3249,22000,70300,1400,0,
3825.5885,1900,250,99996,0,
1085.6019,11000,164550,99996,0,
3509.6982,999996,82650,99996,0,
2289.0214,17000,35000,99996,27000,
1153.0413,999996,58875,99996,0,
1105.4388,999996,11950,99996,0,
1077.7122,80000,372225,1050,0,
938.3834,10000,76250,99996,250000,
398.9276,6750,77375,700,0,
1794.3098,12500,65100,525,0,
938.9503,5000,14050,99996,0,
1527.9033,1550,125225,99996,0,
573.9512,12500,87325,99996,0,
1722.5518,2000,375500,99996,47500,
2480.6974,2900,53100,99996,0,
574.7225,15000,137650,99996,80000,
3575.1975,13500,122750,99996,0,
1346.9595,72500,277500,99996,0,
1218.5253,32000,107725,1250,0,
4026.7736,21000,51625,99996,0,
2370.8008,30000,134550,975,0,
704.1769,28000,112725,99996,0,
860.3676,4100,59075,775,0,
2621.0277,32000,62875,500,0,
345.435,2000,93750,99996,0,
381.266,52500,191900,99996,0,
723.4511,999996,35150,99996,0,
1168.0054,52500,232800,99996,0,
330.811,12000,20000,99996,0,
802.782,4500,52275,450,0,
646.7499,20000,117625,99996,1000000,
953.8685,20000,107800,350,0,
10.3368,47500,224150,99996,0,
784.7154,24000,77025,99996,0,
495.63,41000,102075,99996,360000,
960.001,31000,436875,99996,0,
1084.606,999996,20900,99996,0,
1223.8317,15000,65325,1050,0,
691.7656,2200,59900,99996,0,
11652.0546,4500,13350,99996,0,
2051.0411,9000,40450,99996,0,
1118.1849,10000,164900,99996,0,
610.5002,97500,103825,400,0,
882.6291,25000,104225,99996,0,
1261.2548,40000,118175,99996,0,
899.9361,47000,172025,99996,57500,
1001.0091,2400,66400,99996,165000,
442.9029,130000,67050,99996,55000,
1162.6335,30000,93925,99996,95000,
354.2378,36000,113775,99996,0,
596.5368,25000,69675,875,0,
1275.9777,9500,47675,99996,0,
337.6604,45000,133225,99996,0,
1728.7574,22000,101825,1500,0,
1857.3757,1900,38025,99996,67500,
1491.3652,2100,22500,2200,0,
1033.5722,999996,13075,99996,0,
1123.6402,999996,32000,99996,0,
549.1672,10500,212900,2000,0,
529.1966,27000,104125,300,0,
1631.058,62500,163100,99996,0,
2408.3569,10000,91350,2800,0,
1202.1762,40000,180775,950,0,
1114.0254,20000,122525,375,0,
3253.0082,15000,50775,450,0,
516.3337,120000,83725,99996,40000,
372.0411,47500,107925,99996,0,
2095.676,3600,39400,99996,0,
988.6454,20000,65700,99996,0,
477.2871,20000,49050,99996,0,
987.4573,700,50950,525,0,
1121.9885,999996,9750,99996,0,
1036.1627,999996,18000,99996,0,
337.1085,10000,97300,99996,0,
1634.0668,5250,87450,550,0,
974.3409,47500,122700,99996,0,
4303.3887,999996,13750,99996,0,
771.8474,8750,51450,99996,0,
895.509,20000,142400,325,0,
1096.7111,13000,107325,1400,0,
938.3834,14500,74300,99996,0,
3694.8697,2900,17000,99996,0,
1547.7122,999996,13000,99996,0,
581.6351,10500,125175,99996,62500,
711.8453,999996,26000,99996,0,
1194.7307,19000,65575,950,0,
5865.5827,14500,60025,575,0,
6405.2527,4100,10850,99996,0,
1665.4506,40000,60075,99996,0,
355.1245,5000,41450,99996,0,
2378.6066,17000,89700,99996,0,
420.7706,30000,84725,700,0,
1489.7327,29000,133525,675,0,
133.7847,450,16250,99996,0,
380.4343,2000,22000,99996,0,
680.4777,3400,35500,99996,0,
609.3435,38000,247500,99996,0,
1037.8394,14500,66475,99996,0,
1238.2116,30000,45650,99996,0,
1037.4198,14500,95975,99996,0,
1383.6415,7750,34750,99996,0,
389.7848,44000,78925,99996,280000,
2269.2025,5000,12800,99996,0,
1870.2908,999996,65350,99996,0,
1311.6575,14500,47800,99996,0,
1737.715,10000,84550,400,0,
59.4578,35000,323250,99996,0,
970.9801,999996,275,99996,0,
461.9981,9750,82675,450,0,
358.9107,25000,53100,875,150000,
950.0776,52500,176600,525,0,
7112.4206,1900,7300,99996,0,
441.0151,3500,47650,425,0,
1363.8456,6000,24575,99996,0,
329.4498,26000,46875,99996,0,
594.064,999996,78525,99996,0,
1444.7138,2500,83000,250,0,
292.6596,9500,18300,99996,0,
89.523,1900,59125,99996,0,
647.3783,8250,56550,99996,0,
2334.6989,5750,24000,99996,0,
586.9486,12000,62975,900,0,
1324.6178,50000,54275,1450,0,
1232.5449,27000,60750,625,0,
1635.6211,9250,22150,99996,0,
1239.9969,999996,46400,99996,0,
2327.6716,31000,93900,3200,0,
1485.0596,999996,17000,99996,0,
425.7369,22000,19700,99996,0,
424.4884,999996,23100,99996,0,
2896.0708,999996,28000,99996,0,
2465.3015,3000,21000,99996,0,
2151.0028,5000,23300,99996,0,
1025.1111,5000,87225,375,0,
1282.5735,999996,22300,99996,0,
874.0923,25000,28075,99996,28000,
700.6862,1500,86075,200,0,
1175.3095,25000,51025,1150,0,
865.6174,1000,5575,900,0,
445.5299,32000,53250,99996,19000,
1036.4392,9000,43275,99996,0,
517.7776,45000,193275,99996,0,
1117.1122,12000,49650,99996,0,
784.5018,1900,95900,700,0,
313.4654,999996,41625,99996,0,
1831.422,14000,64525,99996,0,
1230.3279,44000,82750,1000,0,
773.035,30000,118625,375,0,
1943.0701,8750,41575,99996,0,
471.1738,10500,100050,525,0,
1899.6135,22000,44100,99996,0,
1225.0654,950,83075,150,0,
2036.1126,999996,24400,99996,67500,
1594.8758,10500,94250,1750,0,
4297.6093,14500,215275,99996,0,
1013.2432,5750,33750,99996,0,
1601.7329,999996,6250,99996,0,
480.7367,40000,98525,80,0,
2145.3756,2600,29850,99996,0,
925.8082,3100,75825,99996,0,
678.5431,10500,107125,99996,0,
668.2642,10000,142550,99996,29000,
394.1328,8000,67100,350,0,
37.27,7000,115075,99996,0,
808.9701,7250,39250,99996,0,
640.4982,15500,80675,1900,0,
1692.7715,23000,24650,99996,0,
755.2806,105000,206925,99996,0,
574.6936,41000,89775,1100,0,
1628.3376,999996,13000,99996,0,
92.3445,50000,105900,99996,0,
1158.7369,15000,33750,275,0,
574.9571,65000,105625,99996,0,
1867.4312,14000,92600,675,0,
481.7115,14500,33625,99996,0,
3351.1376,5250,69725,325,0,
567.9007,999996,37450,99996,0,
458.3832,999996,11000,99996,0,
207.0673,25000,139900,525,0,
2960.2015,15500,92925,800,0,
730.3099,19000,124050,575,0,
2048.8282,1450,55800,99996,0,
2465.3015,2100,32050,99996,0,
1953.9957,13000,40650,99996,0,
1382.9156,875,14500,99996,0,
2998.6158,6000,22700,99996,0,
556.6319,29000,86000,400,0,
1100.1084,45000,54175,99996,115000,
1042.8946,72500,85650,575,0,
1156.8768,6750,46475,99996,0,
371.7494,15500,131700,99996,0,
1390.6391,7750,159125,1200,0,
129.8685,500,48550,99996,0,
1743.3158,4500,31000,99996,0,
1155.4179,4100,41125,99996,0,
172.0197,26000,65000,850,0,
3062.2766,999996,34200,99996,0,
1192.7581,26000,96300,900,0,
1211.7352,14500,39350,425,0,
1080.6371,23000,83325,99996,0,
1255.3999,20000,46325,99996,0,
1858.0274,6750,35450,575,0,
509.8663,999996,9750,99996,0,
3037.7638,7500,94325,99996,0,
1092.1944,6750,23500,99996,0,
2442.6196,950,19625,99996,0,
771.8474,10500,95350,99996,0,
546.7538,47500,290625,99996,0,
439.9473,20000,33625,99996,72500,
354.7805,145000,142450,99996,0,
416.5713,2100,20000,99996,0,
4382.9932,1000,55000,99996,0,
1066.2046,6000,21500,99996,0,
880.9305,999996,32675,99996,0,
199.7397,20000,52500,99996,0,
2847.7178,2500,61200,99996,0,
1083.7846,2500,48400,99996,0,
1514.6539,25000,136825,550,0,
1318.4619,25000,94350,99996,0,
468.584,1000,19250,99996,0,
671.2648,17500,31075,1450,0,
748.3638,21000,105425,475,0,
683.8758,65000,204750,1750,0,
1395.6368,6750,39825,525,0,
1015.5801,30000,126950,99996,0,
2712.0534,2000,12350,99996,0,
1128.8417,17500,95250,250,0,
470.6839,9500,80700,99996,0,
966.8196,20000,70900,950,0,
543.0721,14500,68475,99996,0,
721.0266,1000,22700,99996,0,
398.5337,20000,167550,99996,0,
550.6552,100000,233525,925,0,
1512.2428,12000,66325,725,0,
1031.8434,60000,145700,525,0,
1446.9911,2500,57875,99996,0,
2768.0656,8250,121775,700,0,
878.4547,999996,23125,99996,0,
2661.6924,30000,106350,1550,0,
942.8262,1000,59750,725,0,
1015.761,24000,41325,99996,0,
1023.0369,9500,117725,950,0,
1016.9609,26000,110325,1300,0,
1351.2981,75000,65975,99996,0,
454.4977,50000,89325,575,0,
2974.056,6250,29875,99996,0,
1406.1217,5000,35800,99996,0,
207.9208,6000,90950,99996,19000,
124.0714,999996,40100,425,0,
668.0701,999996,13300,99996,0,
589.6151,999996,39400,300,0,
1293.4599,8250,58275,99996,0,
681.163,3500,123150,99996,0,
1334.0385,14000,37650,99996,0,
1319.9455,5250,75975,1050,0,
355.2292,12000,45050,99996,0,
1452.6584,15000,36000,99996,0,
1325.0684,5750,57800,775,0,
4198.2786,999996,40475,525,0,
396.6504,27000,110750,525,0,
1779.2638,22000,59800,875,0,
2154.4179,7750,109600,275,0,
949.9704,41000,20000,99996,0,
381.2473,16500,54000,99996,260000,
405.9496,30000,70375,250,0,
1780.9028,25000,136400,475,0,
396.0198,22000,119625,875,0,
1097.8862,16500,66725,99996,0,
1213.3559,40000,82775,99996,220000,
2997.7268,4750,73700,450,0,
1025.496,999996,325,99996,0,
663.9752,999996,1725,99996,0,
2768.9322,4000,58000,1550,0,
1063.0812,7750,10950,99996,0,
3241.8875,105000,160500,950,0,
413.5496,20000,59350,525,0,
1098.3317,12500,57425,99996,0,
473.4777,5000,10400,99996,0,
240.5056,10500,124300,99996,0,
1580.4807,39000,39250,99996,0,
953.3,47500,111050,99996,0,
970.9801,999996,19500,99996,0,
974.7812,10000,48675,250,0,
2320.5881,15000,58025,99996,0,
7264.2465,999996,35175,99996,0,
445.3969,7000,116800,950,0,
789.018,165000,78600,99996,625000,
961.4582,7250,72475,1000,0,
1754.9538,1500,27500,99996,0,
903.9967,15500,149425,4400,0,
1398.9653,40000,127525,1500,0,
624.7429,28000,111350,500,0,
583.6273,41000,126450,350,0,
698.6643,22000,86825,99996,0,
968.049,52500,95400,99996,0,
2202.8868,4750,57700,475,0,
932.956,999996,28000,99996,0,
805.9688,100000,100900,825,0,
172.1388,36000,90725,99996,270000,
1533.0631,1200,1200,99996,0,
133.0702,23000,93050,325,0,
483.4526,23000,146700,1100,0,
460.596,7250,162475,1500,0,
651.9424,7250,95875,99996,390000,
845.9565,10000,43550,99996,0,
592.7079,6000,59675,99996,0,
700.6382,65000,143500,99996,0,
1727.2168,105000,85925,99996,0,
1596.6391,14500,158850,600,0,
899.9207,2600,76625,99996,0,
462.6734,11000,39650,99996,0,
1272.4926,8000,71800,99996,0,
1076.3056,26000,76250,99996,350000,
2048.8282,5000,35950,99996,67500,
2111.943,52500,80250,575,0,
688.0062,45000,114975,1300,0,
278.5928,60000,174900,99996,0,
865.7716,999996,30575,99996,0,
1426.3359,18000,22500,99996,0,
3307.7682,999996,22950,99996,0,
319.4308,999996,7250,99996,0,
1098.6147,39000,71825,1150,0,
773.5707,1500,63000,175,0,
1533.0631,1850,3100,99996,0,
497.9762,21000,119050,99996,0,
1838.1885,525,36500,99996,0,
531.7722,15000,28000,99996,0,
955.7137,32000,119200,99996,240000,
1450.625,41000,46525,99996,0,
688.9147,25000,53525,99996,120000,
651.9424,50000,75950,99996,0,
1629.1201,31000,59250,99996,200000,
636.9793,12000,32000,99996,0,
1829.8888,35000,143200,99996,0,
778.65,31000,30750,375,0,
940.519,7750,57350,99996,0,
330.9058,17500,75750,99996,0,
287.5618,17500,61900,500,0,
491.7519,42000,67600,725,0,
2725.2193,12500,86225,575,0,
503.6441,17000,174025,99996,0,
2229.8492,10000,54400,550,0,
1011.369,25000,162900,825,0,
509.4701,14500,117200,425,0,
467.2039,36000,71675,99996,65000,
638.1324,500,72450,99996,0,
1151.0191,8250,98100,600,0,
1114.8224,26000,19350,99996,0,
1604.8249,1900,73300,1550,0,
380.1321,40000,102900,99996,80000,
2365.9326,7750,81925,99996,0,
534.7495,10000,80500,99996,0,
1180.1379,6000,68300,99996,52500,
1198.3583,1500,42575,99996,0,
971.0089,950,60475,500,0,
830.3196,22000,28200,5250,0,
1163.4223,999996,39300,99996,0,
1109.7099,10000,22000,99996,0,
794.6794,3900,64100,99996,0,
1833.1111,999996,15200,99996,0,
32.2689,65000,318775,1650,0,
1038.144,16500,69050,175,0,
1202.3279,47500,146825,99996,220000,
2574.3697,47500,115300,600,0,
1535.542,52500,35000,99996,0,
953.8715,2900,29325,99996,0,
1493.595,19500,10125,99996,0,
421.9524,999996,52325,825,0,
1434.961,10000,28075,99996,57500,
2282.9291,95000,96025,99996,0,
1234.277,18000,64825,275,0,
4437.2815,1750,20200,99996,0,
1366.8197,14500,32375,600,0,
950.7233,50000,89075,99996,0,
411.0939,5000,21800,99996,0,
1448.4026,1000,55000,99996,3400,
1851.3554,999996,12000,99996,0,
651.9424,10500,134425,99996,300000,
782.0398,4000,59275,425,0,
607.1049,8750,50800,150,0,
1920.3954,4000,6200,99996,0,
330.2239,26000,77700,99996,0,
628.3593,55000,241225,900,0,
474.4094,999996,21000,99996,0,
2480.199,4000,55075,99996,0,
744.8397,2100,28225,99996,46000,
834.6844,1000,51500,99996,0,
2683.1669,4750,36625,99996,0,
1084.9422,77500,86525,99996,390000,
2048.8282,1200,44000,99996,0,
826.825,77500,147700,1050,0,
1456.4026,19000,76525,1150,0,
1311.6575,5000,54750,99996,0,
1773.5389,7000,69100,375,0,
604.1974,31000,86500,99996,0,
732.6039,20000,293150,975,0,
152.3059,17000,19000,175,0,
1611.2715,26000,172250,99996,0,
590.8118,999996,11350,99996,0,
878.5319,25000,119625,2500,0,
1969.8756,14500,84450,850,0,
407.7445,20000,60750,350,0,
11738.622,1500,13750,99996,0,
1899.6135,26000,54100,99996,0,
927.1794,1050,40550,99996,0,
833.1037,2500,62225,375,0,
381.6531,9500,49075,300,0,
478.6439,14500,151200,99996,675000,
412.3026,5000,117550,99996,0,
1057.6054,44000,81500,425,0,
476.6089,10000,26500,99996,0,
328.5919,2700,16500,99996,0,
801.0459,2500,14050,99996,0,
169.16,72500,105025,99996,85000,
326.8211,55000,123225,99996,29000,
1274.0042,6000,72350,99996,0,
571.2294,3900,45500,99996,40000,
767.6293,105000,95750,400,0,
851.4435,34000,84800,975,0,
2268.3522,6000,41300,99996,0,
646.3926,14500,35500,1000,0,
129.2751,19000,90600,600,0,
364.449,13500,96875,550,650000,
1200.2155,8750,58325,99996,0,
484.4621,50000,839700,99996,0,
470.212,15000,60375,975,0,
665.5988,999996,575,99996,0,
265.7546,4000,72575,99996,0,
432.9777,10500,44800,350,0,
1193.525,3500,92150,1050,0,
1372.4396,9250,11425,99996,240000,
446.4358,999996,45475,99996,0,
501.9271,5000,31800,99996,0,
11756.2859,1000,1525,99996,0,
398.2697,21000,36475,99996,0,
486.223,14500,48250,625,0,
518.1203,21000,18750,825,0,
1422.5618,41000,98900,99996,0,
595.6152,1500,14000,99996,0,
248.7466,29000,97700,99996,0,
441.5882,20000,55875,99996,0,
981.312,2900,91775,550,0,
1189.0449,5750,152600,99996,0,
1127.4017,46000,950,99996,0,
1656.5227,999996,29525,99996,0,
1463.196,77500,156725,800,0,
1300.6853,70000,121025,99996,0,
3018.3007,13500,37650,99996,0,
456.0151,12500,158125,800,0,
1844.3427,999996,55150,99996,0,
217.0494,82500,187050,500,0,
2048.8282,42000,61925,99996,72500,
513.6456,1900,56850,99996,0,
2122.8097,999996,18000,99996,0,
377.3649,60000,152450,350,0,
2204.5625,999996,8750,99996,0,
1745.0176,5250,42975,99996,57500,
971.2848,30000,41950,99996,0,
474.7849,95000,170950,725,0,
621.7147,47500,160325,1450,0,
1791.0882,999996,62700,99996,0,
1765.5379,4750,34000,99996,0,
2446.3181,450,15300,99996,0,
7605.1487,500,17900,99996,0,
1087.9543,2100,19775,50,0,
701.3635,48000,183750,525,0,
970.0613,16000,55750,99996,0,
1094.2997,27000,86125,99996,0,
2159.7174,6000,31300,99996,67500,
1351.747,16000,140025,975,0,
1004.5362,11500,83200,99996,0,
624.2258,7000,55650,99996,0,
1028.8817,10000,89175,99996,0,
1857.3757,14500,48100,99996,100000,
385.8997,999996,18500,99996,0,
1696.2043,10500,40275,99996,0,
774.067,10500,44600,99996,0,
1710.6903,40000,76050,375,0,
367.1278,20000,139200,99996,0,
1081.7563,999996,58325,99996,0,
921.9311,32000,124475,99996,100000,
874.981,23000,98700,625,0,
392.2365,21000,54675,99996,0,
272.7708,50000,72625,99996,0,
1195.6,14500,128975,99996,0,
887.7798,20000,40600,99996,87500,
533.7949,22000,99400,99996,0,
1063.8139,999996,9750,99996,11000,
1937.5333,82500,74750,99996,0,
2663.5778,999996,21925,99996,0,
1348.1061,6250,12650,99996,0,
1591.6417,5000,91125,99996,0,
512.4411,20000,73675,99996,525000,
635.1363,30000,63850,99996,0,
1095.346,29000,44775,99996,0,
228.7066,16500,103100,99996,0,
1793.7684,999996,1250,99996,0,
269.2681,5500,72425,200,0,
346.7026,19000,39300,99996,0,
443.6685,3000,40000,400,0,
1529.5876,10000,61575,99996,0,
2268.5046,29000,129575,99996,0,
1381.1527,1250,23000,99996,0,
701.1523,20000,140925,99996,0,
2748.0655,19000,26050,99996,77500,
260.6224,47500,127625,99996,10500,
700.4154,5750,91900,675,0,
416.9392,25000,62950,99996,0,
690.815,10000,76500,99996,0,
745.0037,35000,121500,99996,0,
3864.0395,999996,33100,99996,0,
1637.7365,2600,14200,99996,0,
1423.9803,50000,122825,1000,0,
472.8707,3000,88925,99996,190000,
2177.4095,5250,2600,99996,0,
499.1758,10500,64625,99996,0,
2241.7329,15500,74450,775,0,
1153.2746,15500,24925,175,0,
2152.3621,1550,23900,99996,0,
606.5492,60000,127100,99996,0,
954.4191,3000,50175,99996,0,
480.8359,999996,23200,99996,23000,
445.6001,15500,142250,99996,0,
573.8847,35000,297450,550,62500,
1669.8653,15000,83550,825,0,
2099.4416,105000,153725,925,0,
112.8389,39000,114250,99996,0,
2971.8852,9500,57125,600,0,
995.8818,5250,17500,99996,12000,
603.3092,1000,91300,350,0,
818.7801,10000,40775,99996,0,
1245.6601,1000,18500,99996,0,
499.8154,19000,29000,99996,0,
902.9067,36000,40275,99996,0,
3664.6641,28000,24500,99996,0,
1532.3447,10500,18000,99996,0,
173.0986,6000,23500,500,0,
1025.6352,9500,65175,525,0,
