PATTCRLM,PDWTYP,PEFATINC,PFSZ1824,PFSZ2544,PFSZ4564,PFSZ65UP,PPVRES,PWARRIF,PWNETWPG,
2300,2,28425,2,2,2,1,47,0,121300,
31000,1,34500,2,2,1,1,35,0,4038001,
50000,1,66675,2,2,1,2,24,0,2207250,
575,1,37000,2,2,2,1,12,70000,159376,
39000,1,112000,2,2,2,1,24,0,3227500,
5000,2,72375,2,1,1,2,35,0,15750,
17500,1,190075,9,9,9,9,46,10500,3966500,
52500,1,81400,2,2,2,1,24,2500,1095625,
25000,1,92000,9,9,9,9,11,0,2507000,
9500,3,18750,2,1,2,2,35,0,10075,
35000,1,227400,9,9,9,9,35,0,9533500,
2100,3,47625,2,1,2,2,35,0,40550,
19000,1,48425,1,2,1,2,35,0,533325,
10000,3,93325,2,2,2,1,24,90000,1282750,
22000,1,54725,2,2,2,1,46,0,571750,
25000,1,78400,2,2,2,1,35,0,5024501,
6500,1,137100,1,1,2,2,48,0,393900,
9500,1,125325,2,2,1,2,47,0,718750,
275,3,40500,2,2,1,2,59,0,-12920,
25000,1,82550,2,2,2,1,59,115000,1478050,
3400,3,42750,1,2,2,2,48,0,188175,
15500,1,99125,2,1,1,2,35,0,590250,
19000,2,140800,1,2,1,2,59,0,963000,
32000,1,66375,2,2,1,2,35,0,745200,
46000,1,216150,1,1,1,2,24,0,1632500,
15500,1,63050,2,2,1,2,24,0,150950,
25000,1,77950,2,2,2,1,35,87500,1321500,
25000,3,73375,2,1,2,2,24,0,-27799,
105000,1,100600,2,1,1,2,46,0,272850,
9000,1,96100,2,1,2,2,48,0,551500,
60000,1,187125,2,2,1,2,35,0,1829100,
999996,3,5750,2,2,1,2,35,0,330,
13500,3,22850,2,2,2,1,46,0,333400,
20000,1,84175,2,1,1,2,11,0,126501,
67500,1,84600,2,2,2,1,48,150000,2100000,
2100,3,4300,2,1,2,2,24,0,3100,
14500,1,70825,2,2,2,1,59,125000,928951,
3900,1,34000,2,2,2,1,47,0,638250,
1900,1,80075,2,1,2,2,59,0,60250,
31000,1,159300,1,2,1,2,24,0,2236650,
6750,1,33000,1,2,1,2,48,0,168250,
1900,1,46700,2,2,2,1,46,2000,143800,
999996,1,19225,2,2,2,1,24,0,541450,
2000,1,86000,2,1,1,1,59,0,2201900,
9000,2,37500,2,2,2,1,35,0,277950,
40000,1,163925,1,2,1,2,59,0,1637351,
12000,3,57225,2,2,2,1,46,30000,807250,
999996,1,17000,2,2,1,2,59,0,274925,
2100,1,21400,1,2,2,2,35,0,-3625,
29000,1,117950,2,2,1,2,48,0,1188250,
25000,1,1131100,9,9,9,9,47,0,1991001,
75000,1,158250,2,2,1,2,47,0,1462100,
50000,3,203025,9,9,9,9,59,0,136750,
999996,4,24175,2,1,2,2,48,0,950,
47500,3,30900,2,1,2,2,59,0,804000,
14500,1,268600,2,1,2,2,48,0,3629925,
47500,1,165950,1,2,1,2,35,0,1823550,
60000,2,162000,2,2,2,1,35,0,3747501,
3400,1,44000,2,2,1,2,35,105000,186100,
999996,1,16500,2,2,2,1,12,0,275,
9250,1,78425,2,2,1,2,24,0,322275,
1000,3,3750,1,2,2,2,35,0,260750,
8000,1,22575,1,2,2,2,47,0,24250,
10000,2,2700,2,1,2,2,59,0,-2950,
999996,1,61400,2,1,2,2,47,0,166025,
5000,1,63425,2,2,2,1,24,0,902400,
36000,1,124600,2,2,1,2,35,0,1032450,
60000,1,119150,2,1,2,2,24,0,1326250,
10500,1,87025,2,2,2,1,46,170000,1921000,
6000,3,46450,2,2,1,2,35,0,358800,
2000,1,30425,2,2,2,1,35,0,438800,
999996,1,79325,1,1,2,2,46,0,171750,
475,3,12500,2,2,1,2,24,0,3100,
475,1,22550,2,2,2,1,46,0,171950,
999996,4,24325,2,1,2,2,59,0,17140,
999996,1,46550,2,2,2,1,46,0,656250,
1000,2,106275,2,1,1,2,48,0,97300,
14500,2,62950,2,1,2,2,24,0,89650,
14500,1,144675,9,9,9,9,13,0,475980,
25000,1,78775,2,1,1,1,24,0,136200,
62500,1,67800,2,2,1,2,59,30000,2572000,
100000,1,806450,9,9,9,9,48,0,6994000,
14500,1,131450,2,2,1,2,48,0,859900,
12000,1,131450,2,1,1,2,35,0,1191750,
60000,1,78375,2,2,1,1,46,0,2913000,
20000,1,73400,2,1,2,2,11,0,722400,
40000,1,128525,2,2,1,2,35,0,2201750,
10000,1,49750,2,2,2,1,48,0,7025,
7500,4,49900,2,2,1,2,48,0,116950,
31000,1,61400,2,2,2,1,13,20000,901250,
999996,2,17500,2,2,1,2,13,0,11950,
4000,3,19975,2,2,2,1,24,0,16475,
30000,3,139600,2,2,2,1,35,0,3408550,
17000,2,72625,2,1,2,2,24,0,92700,
14500,1,27925,2,2,2,1,59,0,55900,
40000,1,144025,1,2,1,1,10,95000,2140501,
5000,3,37175,2,2,2,1,24,0,46200,
6000,1,108975,2,1,1,2,24,0,728250,
8000,1,98225,1,2,1,2,24,0,993375,
525,4,17300,1,2,2,2,46,0,10850,
95000,1,76600,2,2,2,1,35,0,4542000,
5250,1,70450,2,1,2,2,35,0,189975,
19000,2,81375,2,2,1,2,48,0,234000,
2000,1,53150,2,2,1,2,10,0,212950,
45000,1,51050,2,2,1,1,35,0,1369800,
19000,1,142150,2,2,1,2,48,9500,988950,
12500,2,68375,2,1,2,1,35,125000,720250,
70000,1,125300,2,2,1,2,48,0,1631000,
9500,1,9400,2,1,2,2,35,0,1169751,
29000,2,66625,2,1,1,2,24,0,134950,
22000,1,41125,2,2,2,1,24,92500,122400,
22000,1,89075,2,2,1,2,10,0,271150,
7750,1,80175,2,2,1,2,35,0,2354050,
12500,1,28025,2,2,1,2,24,0,203900,
8250,1,43750,2,2,2,1,12,0,106825,
475,1,38100,2,1,2,2,59,0,-2975,
7750,3,42575,1,1,2,2,48,0,-6850,
47000,1,57275,9,9,9,9,12,0,2750358,
21000,1,78725,2,2,1,2,13,0,561750,
23000,1,96150,2,1,1,2,46,0,954500,
15000,2,53350,2,2,2,1,35,0,945750,
29000,1,5200,2,2,1,2,59,0,968400,
18000,1,122825,2,1,1,2,35,0,1790100,
5000,2,58100,2,1,2,2,35,0,17350,
23000,1,123325,1,1,1,2,46,0,204900,
5250,1,16000,2,1,1,2,10,0,51940,
47500,3,25950,2,1,2,2,59,0,500,
36000,1,140050,2,1,2,2,48,0,211975,
1000,1,26450,2,2,2,1,59,0,1284500,
6750,2,84450,2,2,1,2,48,0,60625,
999996,1,24675,2,2,1,2,24,0,146805,
10500,1,80725,2,2,1,2,24,0,1200800,
15500,3,37725,2,2,2,1,47,0,190650,
5000,1,58350,2,2,2,1,48,9500,905400,
15000,1,42650,2,2,1,1,13,0,524475,
24000,2,51575,2,2,2,1,35,105000,1274050,
40000,1,178600,2,1,2,2,35,0,2079500,
40000,3,78500,2,2,1,2,59,0,588725,
11000,1,90500,2,2,1,2,35,0,2127551,
30000,1,83150,2,1,2,2,46,0,172025,
999996,1,24000,2,2,2,1,10,0,200450,
1000,1,26950,2,1,2,2,12,0,48775,
950,9,45325,2,1,2,1,48,0,147550,
10000,4,500,2,2,1,2,59,0,43750,
999996,2,19500,2,2,2,1,35,0,3850,
8250,1,38275,2,2,1,2,47,0,917500,
6750,1,109200,2,2,1,2,24,2400,866600,
4000,2,26075,2,2,2,1,24,13000,411400,
24000,3,29575,2,2,2,1,24,0,269800,
3000,1,57575,2,2,2,1,48,11000,1258500,
999996,1,39550,1,2,1,2,48,0,200275,
4750,1,151825,9,9,9,9,24,0,5464500,
14500,1,67350,2,2,1,1,35,0,638000,
9500,1,128250,2,1,1,2,35,0,538750,
19000,1,19500,2,2,2,1,13,0,74551,
26000,1,97325,2,2,1,2,48,0,1761750,
30000,1,31500,2,2,2,1,35,0,4011,
62500,1,204625,1,2,1,2,47,0,2506000,
19000,1,44225,2,2,1,2,59,0,2281500,
15000,1,94600,2,1,2,2,35,0,264250,
9500,1,46775,2,2,2,1,35,185000,982850,
999996,1,47500,2,2,1,2,46,0,1475,
38000,1,92200,1,1,1,2,24,0,367100,
30000,1,101400,1,2,1,2,59,0,672000,
14500,1,41700,2,2,2,1,48,11500,550000,
5250,1,38225,2,2,1,2,24,0,831675,
2100,1,37675,2,2,2,1,47,55000,550850,
60000,1,114725,2,1,1,2,11,0,979101,
17000,1,50575,2,2,1,2,12,0,586250,
2000,1,55100,2,1,2,2,35,0,51050,
1550,3,81875,2,2,2,1,24,350000,640000,
7500,1,25375,2,2,2,1,12,0,556500,
95000,3,109175,9,9,9,9,35,0,6183501,
24000,1,145100,2,1,1,1,35,0,1346050,
30000,1,115150,2,1,1,2,11,0,1674000,
60000,1,158650,2,1,1,2,24,0,2415000,
10000,1,65050,2,2,2,1,10,0,790500,
19000,1,83250,9,9,9,9,11,0,778500,
19000,2,67350,2,2,1,2,24,34000,880150,
29000,1,172925,2,1,1,2,10,0,145050,
20000,1,127350,2,1,2,1,35,0,322750,
11500,1,23000,2,2,1,2,35,0,15750,
5250,1,46500,2,2,2,1,11,95000,995000,
26000,1,80550,2,2,2,1,48,0,982226,
20000,1,57475,2,2,1,2,13,0,145000,
2500,3,7275,9,9,9,9,13,0,197725,
999996,3,76400,2,2,1,2,35,0,1466000,
34000,1,57675,2,2,1,2,48,0,1436250,
7500,1,34500,2,1,2,2,48,0,11400,
12000,1,46850,2,2,1,2,47,0,19250,
6000,1,110725,2,2,1,2,47,0,693750,
50000,1,-30100,1,2,1,2,35,0,609050,
6250,1,-4500,2,1,2,2,11,0,234450,
35000,1,106400,2,2,2,1,48,0,861500,
4750,2,38800,2,2,1,1,59,0,30750,
95000,1,922475,9,9,9,9,35,800000,10612000,
999996,1,34900,2,2,1,1,24,0,136125,
15000,3,73550,2,2,2,1,35,775,998600,
2400,1,59400,1,2,2,2,59,0,47250,
31000,1,73525,2,2,1,2,35,0,2131000,
4750,1,74425,2,2,2,1,35,390000,975500,
19000,1,213200,2,2,1,1,48,0,2346900,
41000,1,197750,2,2,1,2,35,0,4110650,
25000,1,87775,9,9,9,9,24,0,5718000,
5000,1,30825,1,2,2,2,24,0,8200,
5000,3,26425,2,1,2,2,24,0,56675,
10000,1,20000,2,2,2,1,35,0,159000,
97500,1,97600,2,2,2,1,13,0,1999200,
999996,3,51350,2,2,1,2,48,0,25416,
2400,1,63125,2,1,2,2,48,0,11875,
4750,2,118800,2,1,2,2,59,0,60675,
2100,3,33000,2,2,1,2,59,0,21375,
10500,1,129200,1,2,1,2,12,0,1173451,
10500,1,72200,2,2,2,1,35,80000,696450,
950,1,43750,2,2,1,1,11,0,100500,
100000,2,238700,2,2,2,1,48,0,6521000,
3500,3,43725,2,2,2,1,35,100000,713500,
70000,1,131925,2,1,2,2,59,0,644501,
6250,3,30550,1,2,2,2,48,0,23400,
15000,1,116225,2,2,1,2,59,0,1340750,
40000,1,74225,2,2,1,2,24,0,1587250,
999996,3,19000,2,2,2,1,24,0,47750,
30000,1,136100,2,1,1,2,24,0,666975,
100000,1,1249250,9,9,9,9,46,0,5407000,
13500,3,25700,2,2,2,1,59,0,210550,
45000,1,109925,2,2,1,1,48,0,697750,
24000,1,75200,1,2,1,2,35,0,491251,
999996,4,35625,2,2,2,1,24,0,270500,
28000,1,127800,2,2,1,2,47,0,1414000,
40000,1,32750,2,2,1,2,48,0,143325,
26000,1,82675,2,2,2,1,24,0,420250,
950,3,23100,2,2,1,2,35,0,13400,
999996,3,8525,2,1,2,2,24,0,29750,
19000,1,56375,2,2,2,1,47,0,855500,
20000,1,30725,2,2,1,1,24,0,580000,
3500,2,42025,2,1,2,2,24,0,88625,
999996,1,18000,2,2,2,1,11,0,165750,
40000,2,107350,2,1,1,2,35,0,412600,
21000,1,36725,2,2,1,1,35,0,301350,
6750,1,53875,2,1,2,2,48,0,422050,
4750,1,60700,2,2,1,2,35,0,371700,
2100,1,95800,2,2,1,2,24,0,809005,
999996,1,47600,1,2,1,2,10,0,163750,
16500,1,157150,2,1,2,2,48,0,1090101,
50000,2,119375,2,2,1,2,48,0,848001,
3900,1,55075,2,1,2,2,48,0,151100,
999996,1,20450,2,2,2,1,35,0,119850,
4500,1,15100,1,2,2,2,12,0,8000,
999996,2,22200,2,2,2,1,48,0,22250,
4700,1,43825,2,2,1,1,24,0,56370,
8250,1,41750,2,2,1,2,24,0,519750,
40000,1,146250,2,1,2,2,35,0,591375,
999996,1,7700,1,2,2,2,59,0,-34775,
47500,1,11875,9,9,9,9,46,0,4064350,
3800,3,46825,2,1,2,2,24,0,11075,
14500,1,20800,2,2,1,2,59,30000,974801,
20000,1,177125,2,1,2,2,46,0,1697750,
25000,1,78800,2,2,1,2,24,0,429475,
95000,3,47425,2,2,2,1,59,525000,1908500,
31000,1,112550,2,2,2,1,35,150000,2565050,
17500,1,68875,2,2,2,1,59,0,2031250,
5000,1,148150,2,1,2,2,10,0,809900,
999996,3,33925,2,1,2,2,35,0,16880,
26000,2,75125,2,2,2,1,35,125000,908500,
33000,1,48475,2,2,2,1,35,48000,757250,
999996,3,425,2,1,2,2,46,0,-2298,
13000,1,89625,1,2,1,2,13,0,192500,
29000,1,125875,2,2,1,1,47,0,1596500,
16000,1,106350,2,1,2,2,48,0,121500,
20000,1,128325,2,1,1,2,47,0,1097075,
999996,3,24000,2,2,1,2,24,0,202,
999996,3,31675,2,2,2,1,35,0,319200,
10000,1,44825,2,2,2,1,35,0,320000,
999996,3,14900,1,2,1,2,35,0,950,
999996,1,55425,2,1,2,2,24,0,25400,
30000,1,40550,9,9,9,9,47,0,5484000,
9250,1,93575,2,1,2,2,46,0,15850,
14500,1,33400,2,2,1,1,24,0,370225,
999996,1,45350,2,1,2,2,10,0,-26299,
20000,1,157125,2,1,1,2,35,0,985100,
16500,3,52575,2,2,2,1,24,0,1738400,
999996,1,18875,2,2,2,1,12,0,105500,
46000,1,170725,2,1,2,2,35,0,875750,
12500,3,64300,2,1,2,2,47,0,447250,
31000,1,50675,2,2,1,2,12,0,211600,
30000,1,92775,2,2,2,1,35,100000,5443250,
7750,3,104400,2,1,2,2,35,0,-17250,
5250,1,52075,2,1,2,2,24,0,91900,
19000,1,62400,2,2,1,1,10,0,854500,
40000,1,182550,2,2,1,2,35,0,845100,
16500,1,66750,2,2,1,1,24,0,1101000,
999996,1,4175,2,2,2,1,24,0,8920,
1900,1,33250,2,2,1,2,13,0,79925,
15000,1,79425,2,2,1,2,10,0,644150,
5000,1,134675,2,1,1,2,47,0,180850,
3500,3,1700,2,1,2,2,24,0,34000,
8500,3,42300,2,2,2,1,59,0,721600,
20000,1,41975,2,2,1,2,24,0,834501,
8250,1,56325,2,2,2,1,35,62500,825500,
77500,1,146675,1,2,1,2,47,0,3018600,
2000,3,34575,2,2,2,1,35,165000,965100,
35000,3,94300,2,2,1,2,59,0,639750,
36000,1,88400,2,2,1,2,35,0,1234000,
125000,1,250800,9,9,9,9,10,0,1639500,
4600,2,43650,2,1,2,2,47,0,-5920,
60000,1,229975,2,2,1,1,59,0,3103500,
4750,1,38350,2,2,1,2,35,0,833500,
44000,1,114350,2,1,1,2,24,0,975750,
7000,2,72225,2,2,2,1,24,440000,1880525,
14500,1,22500,2,2,1,2,48,0,116000,
20000,1,132500,9,9,9,9,35,0,8059400,
21000,3,14800,1,2,2,2,59,0,7350,
50000,1,80575,2,2,2,1,24,300000,1351500,
950,1,48450,1,2,1,2,13,0,221326,
20000,9,62425,9,9,9,9,13,0,1246000,
2900,1,23000,2,1,2,2,59,0,12130,
5750,1,56450,1,2,1,2,35,0,207900,
4750,1,43350,2,1,2,2,24,0,111450,
1000,3,26975,2,1,2,2,12,0,-5850,
999996,3,4600,2,2,1,2,59,0,33006,
999996,1,17425,1,2,2,2,24,0,2100,
29000,1,90400,2,2,1,2,11,0,1135850,
999996,3,11900,9,9,9,9,11,0,105725,
18000,3,72800,2,1,2,2,35,0,382750,
15500,1,103675,2,2,1,2,47,0,1672400,
999996,1,53675,2,2,2,1,10,19000,779750,
47500,2,136250,2,2,1,2,35,0,1354650,
4000,1,57875,2,1,2,2,35,0,77475,
44000,1,96975,1,2,1,2,35,0,1593051,
10500,1,64175,2,1,2,2,59,0,116225,
34000,2,53225,2,2,2,1,24,0,1171250,
5000,1,30550,2,2,2,1,24,0,356000,
24000,1,66050,2,2,2,1,35,0,989500,
9500,1,33300,2,2,2,1,35,0,447750,
2000,1,47450,2,1,2,2,46,0,123850,
999996,1,25000,2,1,2,2,12,0,14050,
25000,1,140625,2,1,2,2,48,0,280250,
3800,3,19450,1,2,2,2,35,0,-13150,
52500,1,33400,2,2,1,2,35,0,1369100,
10000,1,75550,9,9,9,9,59,0,884500,
525,2,47000,2,2,1,2,46,0,704450,
9500,1,78950,2,2,1,1,48,0,1580500,
5250,1,66450,2,2,1,2,24,0,845775,
22000,1,76475,2,2,1,1,35,0,1231150,
29000,1,157975,2,2,1,1,35,0,1655025,
11000,1,51900,2,2,1,2,24,0,476075,
999996,1,28025,2,2,2,1,35,0,156250,
29000,1,98250,2,1,2,1,59,50000,2362000,
39000,2,125325,2,2,1,2,35,0,477400,
250,1,18500,2,2,1,2,35,0,210,
41000,9,288425,2,1,2,2,35,0,1435250,
18000,1,208875,2,2,1,2,35,0,2809450,
15000,2,161800,1,2,2,2,48,0,362650,
50000,2,100300,2,2,1,1,48,8000,2873500,
10000,1,80750,2,2,1,2,48,0,1208100,
999996,3,8750,2,1,2,2,35,0,31180,
24000,3,320100,2,2,1,2,59,0,554250,
999996,2,45700,1,1,2,2,11,0,42025,
4000,3,42225,9,9,9,9,47,0,537200,
15000,1,165650,9,9,9,9,47,0,1066500,
30000,9,225025,9,9,9,9,47,210000,3501750,
26000,1,102450,2,2,2,1,35,0,5871751,
20000,1,110300,2,2,2,1,35,475000,2109000,
10000,1,93700,1,2,1,2,48,0,737050,
31000,3,67125,2,2,2,1,24,95000,598200,
18000,2,32700,2,2,1,2,35,0,378075,
2400,3,34850,2,1,2,2,59,0,6900,
999996,1,25500,1,1,2,2,48,0,2850,
22000,3,30925,2,1,2,2,59,0,-23599,
82500,1,389975,2,1,2,2,35,0,5355000,
13000,1,101325,2,2,1,2,13,0,837425,
7000,1,31350,2,1,1,2,48,0,635950,
28000,2,44375,2,2,1,2,13,0,928150,
22000,9,88900,9,9,9,9,11,0,65150,
19000,1,77275,2,2,1,2,59,0,2065401,
26000,1,118925,2,1,1,2,47,0,660350,
5250,2,53875,2,1,2,2,24,0,166250,
19000,1,124050,2,1,2,2,48,0,492000,
31000,1,77250,2,1,2,2,46,0,377600,
950,2,15550,1,2,2,2,35,0,-26975,
45000,1,118100,2,2,1,2,48,0,1014100,
999996,3,12000,2,2,1,2,35,0,1202,
8000,1,48125,2,2,2,1,24,0,458500,
23000,1,26000,2,2,2,1,24,0,399500,
14000,1,32150,2,2,1,2,48,0,30950,
4750,1,63200,9,9,9,9,10,0,1940500,
1750,2,57850,2,1,2,2,48,0,52400,
8250,2,44325,2,2,1,2,35,0,20450,
999996,3,12500,2,2,1,2,35,0,260,
11000,1,59250,2,1,1,2,48,0,24581,
50000,1,72600,2,1,1,2,35,52500,1776450,
20000,1,141725,2,1,2,2,48,0,486400,
8000,4,41400,2,2,2,1,59,0,237250,
12000,2,53075,2,2,2,1,35,12000,197900,
30000,1,40500,2,2,2,1,12,0,197875,
1500,1,67700,2,1,2,2,59,0,27650,
10500,3,37850,2,2,1,1,35,0,91200,
10500,1,48225,2,1,2,2,59,0,14850,
12500,3,101225,2,1,2,2,48,0,37650,
4100,3,14450,2,1,2,2,35,0,147550,
15000,1,56700,2,1,2,1,11,0,49625,
37000,1,96850,2,1,2,1,35,0,323675,
45000,1,47650,2,1,2,2,12,0,155150,
8250,3,52900,2,2,1,2,35,0,-14775,
16000,1,99750,2,1,2,2,24,0,580375,
60000,1,100025,2,2,2,1,35,180000,1947510,
29000,1,30625,2,2,1,2,47,0,912600,
52500,1,42850,2,2,1,2,35,0,3177000,
40000,2,3550,2,2,1,2,59,0,1135500,
22000,1,95925,2,1,1,1,47,0,29325,
19500,1,50000,2,2,1,1,11,0,446350,
47500,1,199275,2,1,1,1,59,0,2420400,
50000,1,69925,2,2,1,2,59,0,2510750,
10000,1,31250,2,2,2,1,46,100000,480525,
125000,1,617150,9,9,9,9,59,0,1905000,
21000,1,53150,2,2,2,1,24,0,792750,
25000,2,149450,2,1,2,2,48,0,498250,
25000,1,129850,2,2,1,2,24,0,824025,
12000,3,59150,2,1,2,2,24,0,223050,
10500,2,45100,2,2,1,2,35,0,519851,
37000,1,41700,2,2,2,1,13,0,-5325,
6000,3,23700,2,2,2,1,47,0,85950,
999996,3,21000,2,2,2,1,13,0,4150,
3100,3,109425,2,1,2,2,35,0,100000,
16500,1,119675,2,2,2,1,24,0,837150,
10500,1,41900,2,2,2,1,46,0,934951,
10000,9,-6700,1,1,2,2,59,0,3765000,
40000,3,75025,2,1,2,2,35,0,109325,
999996,1,38225,2,1,2,2,12,0,61500,
999996,1,18500,2,1,2,2,35,0,-9040,
11500,1,72800,2,2,1,2,11,0,782950,
999996,3,13500,2,2,1,2,24,0,-100,
13000,1,76650,2,2,2,1,46,0,415000,
19000,3,45200,2,2,2,1,35,625000,1764350,
1050,3,10000,2,2,1,2,35,0,3732,
29000,1,61350,2,2,1,2,12,0,254750,
11500,1,23100,2,1,2,2,48,0,21275,
2200,3,11550,2,2,1,2,46,0,-1025,
999996,3,21500,2,1,2,2,59,0,215,
12000,2,33825,2,1,2,2,35,0,182500,
50000,1,129825,1,1,1,2,59,0,2067250,
999996,2,29575,2,1,2,2,35,0,44400,
23000,2,94275,2,1,2,2,48,0,355050,
999996,1,30000,2,2,1,1,24,0,5250,
20000,1,52875,2,2,2,1,12,72500,505050,
2000,1,45575,2,2,1,1,24,0,298500,
20000,1,69225,2,2,1,2,12,0,98650,
999996,2,15800,1,2,2,2,12,0,-30825,
23000,3,57425,2,2,2,1,24,0,216300,
999996,2,35925,2,1,2,2,48,0,43275,
7500,1,111650,2,2,1,2,48,0,2945000,
25000,1,51275,2,1,1,2,35,0,262375,
999996,1,27900,1,2,2,2,13,0,6115,
19000,4,46800,2,2,1,2,48,0,72650,
999996,3,33000,2,2,2,1,24,0,6650,
19000,1,67200,2,2,1,1,12,0,303850,
19000,1,89950,2,2,1,2,35,0,571350,
4000,1,163125,1,2,1,2,35,0,1991500,
30000,3,113350,2,2,1,2,59,0,872750,
5000,2,58625,2,2,1,2,48,0,-1650,
2000,3,32550,1,2,1,2,59,0,3525,
70000,1,33400,2,2,1,2,10,0,84550,
23000,1,52150,2,2,2,1,59,115000,945530,
30000,2,38350,2,2,2,1,35,0,318450,
4750,2,24500,2,1,2,2,59,0,291000,
15500,2,71875,2,1,2,2,59,0,705600,
1100,3,44350,2,2,1,2,46,0,80000,
999996,2,32125,2,1,2,2,47,0,2050,
999996,1,64000,2,1,2,1,35,0,14050,
7750,1,97925,2,2,1,2,35,0,1641050,
4750,3,31650,2,2,2,1,35,70000,518650,
4400,3,34125,1,2,2,2,35,0,24250,
31000,9,44500,1,2,1,2,12,0,32100,
34000,1,194100,2,1,1,2,35,0,520250,
999996,2,12300,2,1,2,2,48,0,1960,
15500,1,51300,2,2,2,1,48,0,507200,
50000,9,99550,1,2,2,1,24,0,485250,
20000,1,56075,2,2,2,1,35,650000,1215100,
22000,1,130150,2,2,1,1,35,0,1242900,
60000,1,146700,9,9,9,9,48,0,6566500,
999996,1,26000,1,2,1,2,10,0,12750,
999996,3,28725,2,2,2,1,35,0,142000,
26000,1,70375,2,2,1,2,24,0,893901,
15000,1,37425,2,2,2,1,24,0,275500,
36000,1,49775,2,2,1,2,35,0,1018100,
999996,3,25525,2,1,2,1,13,0,152250,
50000,1,128500,2,1,1,2,24,0,2363500,
999996,3,1200,1,2,2,2,47,0,-11250,
13500,1,45800,2,2,1,2,24,0,150950,
20000,1,23400,2,2,2,1,24,0,190900,
50000,1,52450,2,1,2,2,48,0,417201,
300,3,19000,2,2,1,2,24,0,10650,
18000,1,55300,2,2,1,2,59,0,503730,
24000,2,109225,1,1,1,2,24,0,479500,
5750,1,108225,2,2,1,1,48,0,501900,
31000,2,50300,2,1,2,2,35,0,83500,
1050,1,19400,2,2,2,1,13,0,87200,
24000,3,96375,2,2,1,2,59,0,687725,
19000,1,42925,2,2,2,1,24,25000,570750,
130000,1,156625,2,2,1,2,48,0,786400,
10000,1,78950,2,2,1,2,47,0,234525,
10000,1,37975,2,2,2,1,35,0,729720,
3500,1,80725,2,1,2,2,13,0,197010,
77500,3,92375,2,2,1,2,59,0,986000,
31000,3,103675,2,2,2,1,35,0,2602250,
999996,2,82050,2,2,1,2,35,0,593750,
3000,2,12300,2,1,2,2,24,0,10750,
2600,1,51300,2,2,2,1,35,75000,517000,
15000,1,46000,2,2,2,1,48,31000,1051125,
40000,3,32425,2,1,1,2,59,0,174501,
18500,3,55450,2,2,2,1,48,39000,243275,
10500,3,67500,2,2,1,1,35,0,437100,
15000,3,81850,2,1,2,2,24,0,215500,
70000,1,208550,2,1,1,2,48,0,2868000,
3500,2,31500,2,1,1,2,46,0,150346,
999996,1,36925,2,2,1,2,13,0,143500,
16500,1,21650,2,2,2,1,24,0,758575,
19000,1,450,2,2,1,2,13,0,21010,
3100,1,53825,2,2,2,1,35,20000,671500,
999996,2,53050,2,1,2,2,59,0,-18975,
1050,1,84525,1,2,1,2,12,0,428400,
10500,1,4000,2,2,1,2,35,0,224301,
999996,1,13250,2,1,2,2,12,0,15300,
16000,1,90475,2,2,1,1,10,0,1380000,
4000,3,63450,2,2,1,1,47,0,297825,
999996,3,24525,2,2,2,1,24,42000,75275,
15500,1,69850,1,2,1,2,48,0,243850,
19500,3,62000,2,1,1,2,35,0,59001,
13000,1,46100,2,2,1,2,35,0,1061750,
26000,1,150475,2,2,1,2,59,0,996500,
999996,2,38000,2,1,2,2,47,0,1375,
5250,1,34775,2,2,1,1,35,0,810000,
1500,3,4375,2,1,1,2,48,0,475,
77500,2,72650,2,1,1,2,35,0,193351,
25000,1,27900,2,2,2,1,59,55000,952850,
31000,1,103700,2,1,1,2,24,0,979500,
32000,2,58275,2,1,2,2,59,0,135550,
24000,1,84950,2,2,2,1,24,0,1797500,
25000,3,102450,2,2,1,2,35,0,661000,
21000,3,26200,2,2,1,2,24,0,58325,
15000,1,61400,2,2,1,2,35,0,2482100,
5500,1,99025,1,2,1,2,48,0,3374000,
44000,2,100925,2,2,2,1,35,0,2072250,
110000,1,89325,2,1,1,2,12,0,853450,
31000,3,-2675,2,2,1,2,59,0,1100500,
5000,2,41775,1,2,2,2,35,0,107600,
999996,4,22400,2,2,2,1,48,0,5825,
20000,1,115075,2,1,2,2,35,0,284250,
5500,3,80100,2,1,2,1,24,0,100000,
7500,1,87875,2,1,2,2,24,0,206900,
19000,3,27800,2,1,2,2,35,0,125100,
15500,1,138525,2,1,1,2,35,0,313250,
20000,2,45025,2,2,2,1,35,0,216650,
12500,1,106850,2,1,2,2,48,0,757501,
999996,1,82700,2,1,2,2,35,0,118250,
47500,1,135925,1,2,1,2,59,0,2031101,
5250,3,67775,2,1,2,2,24,0,7700,
10000,1,35000,2,2,2,1,11,15000,480650,
4750,3,75075,2,2,1,2,35,0,580650,
57500,1,122825,2,2,1,2,47,0,1441250,
4750,1,27600,2,2,2,1,24,0,449000,
17000,2,39450,2,2,2,1,35,0,672000,
57500,1,84150,2,2,2,1,12,77500,1592400,
999996,3,29000,2,1,2,2,35,0,1550,
40000,1,134450,2,1,1,2,47,0,2210100,
8000,3,41375,2,1,2,2,24,0,154675,
26000,1,30450,2,2,2,1,46,50000,491500,
11000,1,149200,1,1,1,2,48,0,186780,
16000,3,66225,2,2,1,2,48,0,370775,
140000,3,31625,2,1,1,2,59,0,616450,
3000,1,24000,2,2,1,1,35,0,21875,
